node	GIN	LBR	SLE
n634	1.3187576243806828e-09	0.9999999978720392	8.09203079198806e-10
429	0.0	1.0	0.0
n635635	0.9999993365927357	6.546238823926408e-07	8.783381992007898e-09
n638638	9.179296753818198e-07	0.9999985882397384	4.93830586230402e-07
813	0.0	1.0	0.0
812	0.0	1.0	0.0
n641	1.211158652022135e-13	0.9999999999998046	7.431764292260361e-14
n642	2.829751889252328e-12	0.9999999999954339	1.7363651886933575e-12
309	0.0	1.0	0.0
n643643	5.814688824760914e-07	0.9999994131357308	5.395386698912097e-09
n652	2.0570996271568728e-09	0.9999999966806428	1.2622577322194966e-09
n653653	1.8830548692263458e-10	0.9999999996961483	1.1554620580820645e-10
828	0.0	1.0	0.0
n659	5.8172349532411455e-08	0.9999999061324916	3.569515886799681e-08
718	0.0	1.0	0.0
n661661	1.9190506713864036e-14	0.9999999999999798	1.0022042211103574e-15
802	0.0	1.0	0.0
772	0.0	1.0	0.0
890	0.0	1.0	0.0
730	0.0	1.0	0.0
789	0.0	1.0	0.0
n677	1.0547909931552375e-13	0.9999999999998299	6.472305843986308e-14
n686	3.4645455612706453e-13	0.9999999999994409	2.1258811785401212e-13
847	0.0	1.0	0.0
n688688	0.394299236209426	0.6056968405076413	3.923282932671152e-06
n729	7.550126337196114e-08	0.9999999238764331	6.223035149508929e-10
n731731	6.115097924999204e-11	0.9999999999013262	3.752287705082063e-11
845	0.0	1.0	0.0
741	0.0	1.0	0.0
n737737	1.010254026755408e-11	0.9999999999836985	6.199023809752738e-12
n739739	6.0825427402136495e-15	0.9999999999999902	3.7323115050104136e-15
779	0.0	1.0	0.0
n749749	1.0878531575011692e-07	0.9999998244628827	6.675180149019244e-08
n750	1.2878162511766949e-09	0.9999999979219663	7.902174494933903e-10
n756756	2.0102505556266305e-07	0.9999996756238789	1.2335106545351338e-07
n758	8.790762709324275e-16	0.9999999999999987	5.394103452970568e-16
n25	0.999999999999894	3.157521812103542e-14	7.443713420493818e-14
244	1.0	0.0	0.0
245	1.0	0.0	0.0
228	1.0	0.0	0.0
n2727	0.9999999882727277	3.4929059490133076e-09	8.23436620121773e-09
242	1.0	0.0	0.0
913	0.0	0.0	1.0
n61	2.1460722426843432e-13	5.3772106791215624e-14	0.9999999999997317
n599599	4.4295235660582554e-11	1.1529393063351217e-11	0.9999999999441754
n600	8.946303247105306e-14	2.3285900856285422e-14	0.9999999999998872
n610610	0.999999998209647	5.327758911814487e-10	1.2575772731842443e-09
n613613	0.9999999998490121	4.49710107420481e-11	1.0601710575004127e-10
373	1.0	0.0	0.0
n620620	0.9999999864409788	4.03623486742478e-09	9.522786254755343e-09
n623623	2.82436741244282e-06	0.9999954425713593	1.7330612281717416e-06
n624	3.26907317984873e-09	0.9999999947249023	2.0060245534544873e-09
895	0.0	1.0	0.0
n625	2.4690096150409247e-10	0.9999999996015827	1.5151633322270236e-10
811	0.0	1.0	0.0
777	0.0	1.0	0.0
831	0.0	1.0	0.0
782	0.0	1.0	0.0
n636	0.9999999994117397	5.80325884034456e-10	7.934436562714179e-12
n637637	0.9999999996789594	2.047022681704602e-10	1.1633833221459287e-10
858	0.0	1.0	0.0
731	0.0	1.0	0.0
306	0.0	1.0	0.0
n641641	2.6363799094111517e-11	0.999999999957459	1.617710131265183e-11
310	0.0	1.0	0.0
n642642	8.279046968078926e-14	0.9999999999998664	5.080109349376577e-14
305	0.0	1.0	0.0
n644	0.9988019974139145	0.001186878570800742	1.1124015284737679e-05
n652652	2.0630109608287275e-09	0.9999999966711042	1.2658849880589918e-09
809	0.0	1.0	0.0
853	0.0	1.0	0.0
n654	2.558084110885767e-12	0.9999999999958723	1.5696670234178943e-12
852	0.0	1.0	0.0
n659659	6.284133892284865e-09	0.9999999898598562	3.856009933170956e-09
n662	3.6313121679417313e-09	0.9999999962174493	1.5123865646775038e-10
n668668	1.4830746746128396e-11	0.9999999999760709	9.09837993526506e-12
n677677	4.566078163172294e-11	0.9999999999263212	2.8017930634576542e-11
n678	6.017447129284754e-11	0.9999999999029019	3.692368160923473e-11
n686686	4.0037658017704914e-14	0.9999999999999354	2.4567523489427393e-14
n687	2.3041047205494907e-08	0.9999999628207265	1.4138226272378985e-08
n689	0.0055706556637155685	0.9943936887402642	3.565559602022367e-05
n690690	0.9903307795798019	0.009669213460133337	6.960064823134476e-09
843	0.0	1.0	0.0
n729729	1.7971382413068698e-07	0.9999997556868261	6.459934970526744e-08
n732	2.742521371265232e-09	0.9999999955746389	1.6828396451761956e-09
n734	1.3701728063322784e-10	0.9999999997789075	8.407522885316775e-11
n738	3.3087209740120504e-16	0.9999999999999994	2.0302656118682153e-16
740	0.0	1.0	0.0
n740	9.680540896874186e-13	0.9999999999984379	5.940080605641294e-13
n748748	6.525398411816262e-10	0.9999999989470549	4.0040523523461664e-10
844	0.0	1.0	0.0
832	0.0	1.0	0.0
868	0.0	1.0	0.0
n750750	2.1844687980461887e-10	0.9999999996475119	1.340412780559875e-10
n757	1.836460895367868e-08	0.9999999703666759	1.126871510983e-08
n757757	1.1330616793452512e-08	0.9999999817167989	6.952584342314327e-09
n758758	5.822081213889964e-16	0.9999999999999991	3.5724896027517665e-16
783	0.0	1.0	0.0
243	1.0	0.0	0.0
187	1.0	0.0	0.0
248	1.0	0.0	0.0
229	1.0	0.0	0.0
n6161	6.684656888897236e-12	1.0607282510398034e-13	0.9999999999932093
n568	9.331478004705685e-11	2.4288453566019786e-11	0.9999999998823969
941	0.0	0.0	1.0
