	type	mu	lambda	psi	p	R_naught	infectious_time	incubation_period	mu_error	lambda_error	psi_error	p_error	R_naught_error	infectious_time_error	incubation_period_error
77	PyBDEI (psi)	0.3013102371820043	3.165613066036941	0.8874256126725684	0.3970558105532724	3.5671869515951764	1.12685501265667	3.3188384482136164	-0.007082502835484004	-0.020625317451237694	0.0	0.03420641142726338	-0.020625317451237676	0.0	0.00713302248747691
77	PyBDEI (lambda)	0.2943841145546056	3.2322798643299904	0.8899898633311574	0.3966936459770648	3.6318164930910974	1.1236083029722204	3.396922424000256	-0.029906381667377666	0.0	0.002889538708339189	0.033844246851055804	-0.002881213330893002	-0.002881213330892765	0.030828345947456117
77	PyBDEI (mu)	0.3034594898795306	3.12789644640432	0.8761537451116126	0.4006856495852151	3.57003147433429	1.1413521948395149	3.2953327654936304	0.0	-0.03229405320919132	-0.012701760463065124	0.03783625045920608	-0.019844350938289387	0.012865170780636878	-1.347630850821038e-16
78	PyBDEI (p)	0.0249906296275444	0.4931011349443006	0.1038357019034604	0.90701115427255	4.7488592642514575	9.630598933397051	40.01499821748424	0.00030884850328144443	0.003816487321617524	0.0112839224720318	0.0	-0.007384113387425646	-0.011158016281371185	-0.00030875314533657827
78	PyBDEI (mu)	0.024982913692043	0.4911417499078647	0.1032235622163357	0.9130511378543068	4.7580391469006935	9.68771062079995	40.0273567897926	0.0	-0.00017227454729966355	0.005322128863973754	0.006039983581756836	-0.005465316293676217	-0.005293953759864079	0.0
78	PyBDEI (psi)	0.0249154246998196	0.4909317389958961	0.102677101451034	0.9169364928871148	4.781316691434048	9.739269865120733	40.135779825067104	-0.0027014059711096355	-0.0005997982356710901	0.0	0.009925338614564794	-0.0005997982356712846	-3.6478234282467524e-16	0.002708723332492299
78	PyBDEI (lambda)	0.0249295246792965	0.4912263757093617	0.1031236678939782	0.9143925769989516	4.763468811198543	9.69709495814388	40.11307928508082	-0.0021370210618590476	0.0	0.00434923110054065	0.007381422726401632	-0.004330397202350473	-0.004330397202350519	0.0021415977012522484
79	PyBDEI (p)	0.134367334673935	0.2256369088955673	0.2022709779236636	0.176087602239528	1.115517961161595	4.943862981556338	7.442285004958003	0.0010268083479008257	0.007602025046855317	0.003434266704286354	0.0	0.0041534941359511485	-0.003422512882250105	-0.0010257550940074042
79	PyBDEI (mu)	0.134229506695925	0.2266021414213229	0.2031460755136234	0.1756410990257193	1.1154640366465094	4.922566175456035	7.44992680532855	0.0	0.011912358193825351	0.007775487167497779	-0.00044650321380867997	0.004104953016822519	-0.007715495431777012	-1.1921975113431405e-16
79	PyBDEI (psi)	0.133824832848451	0.2249667257344769	0.2015787028960146	0.1773864842848532	1.1160242748983609	4.96084152558445	7.472454691069503	-0.0030147905437120045	0.004609261524378849	0.0	0.001298882045325217	0.004609261524378482	-3.580757075667666e-16	0.003023906989910134
79	PyBDEI (lambda)	0.1334207035098309	0.2239345528162022	0.2006013535730666	0.1787120081395773	1.116316260222226	4.985011228430032	7.495088645866089	-0.0060255245363176405	0.0	-0.004848475106282239	0.002624405900049309	0.004872097348994301	0.0048720973489942325	0.006062051576833699
80	PyBDEI (lambda)	0.0443723122395766	0.8961836333111869	0.1937499378976999	0.8372439877394681	4.625465396455366	5.161291976919243	22.536576291106112	-0.04640627415483454	0.0	-0.06712154090547831	0.05489851900529219	0.07195100310347859	0.07195100310347867	0.04866461774767273
80	PyBDEI (mu)	0.046531673853296	0.8623198858160743	0.1932468559758418	0.8364358128283194	4.462271230554326	5.174728431933775	21.4907377532297	0.0	-0.037786616756204316	-0.06954380897510266	0.05409034409414348	0.03413077641400566	0.07474162636125838	-4.959411425882649e-16
80	PyBDEI (psi)	0.0467490945813049	0.8857151139347176	0.2076904402806761	0.7998307272192225	4.264592596258876	4.81485810636534	21.3907886121906	0.004672531847755536	-0.011681221333836016	0.0	0.017485258485046673	-0.011681221333836068	-1.8446616703531413e-16	-0.004650800832748856
80	PyBDEI (p)	0.0476419124263989	0.8821333419439329	0.2031838546030682	0.7823454687341759	4.341552352509666	4.921650895705072	20.989921459279778	0.02385984601807433	-0.015677915602343113	-0.02169857058186031	0.0	0.006154192152308067	0.02217984143677039	-0.023303820450494627
81	PyBDEI (mu)	0.033155856723351	0.3947435551257409	0.115529735233678	0.5294321578183331	3.416813466483815	8.655780245469568	30.160583945813705	0.0	-0.03970423414042878	-0.01994044743244451	0.02490762609391206	-0.020165903853707305	0.020346158945345937	-4.711730628535946e-16
81	PyBDEI (psi)	0.0340415122776053	0.3938526840279154	0.1178803215896562	0.517028847209773	3.341123257187273	8.48318011449799	29.375898222296755	0.02671188869116303	-0.04187146329986615	0.0	0.012504315485352024	-0.04187146329986632	-4.1879503097297357e-16	-0.02601692742178751
81	PyBDEI (lambda)	0.0328953208819524	0.4110645586075261	0.1199858770903116	0.5090800410571842	3.425941190546314	8.334314206390424	30.39946026331775	-0.007857913115395769	0.0	0.017861806553131767	0.0045555093327631635	-0.017548361121456427	-0.017548361121456593	0.007920148957765308
81	PyBDEI (p)	0.034494187928817	0.3957001356699726	0.1193848506448351	0.504524531724421	3.31449202752838	8.376272153448992	28.99039113672201	0.040364850669759256	-0.03737715309147603	0.012763190962578164	0.0	-0.04950845814844338	-0.01260234482895077	-0.03879874511694034
82	PyBDEI (lambda)	0.0389929924926837	0.7315427809163592	0.1576851808732618	0.9165221130924726	4.639261450347262	6.341750026616271	25.64563364013755	0.013378057398122303	0.0	-0.013354730023942933	0.012679339324137562	0.013535492877056743	0.013535492877056644	-0.013201447673409196
82	PyBDEI (psi)	0.03883440103439	0.7378216603382632	0.1598195275157893	0.909709243940506	4.616592676795209	6.25705766713148	25.750364969307626	0.009256468013677034	0.008583065250181147	0.0	0.005866470172171012	0.008583065250181213	0.0	-0.009171571654026284
82	PyBDEI (p)	0.0390519837890131	0.737853192172078	0.1595043938920218	0.903842773768335	4.625911388193955	6.269419767062722	25.60689375993592	0.014911165822383608	0.008626168448842024	-0.001971809256765221	0.0	0.010618916182833376	0.001975704970113986	-0.014692089637522802
82	PyBDEI (mu)	0.0384782285426619	0.7394792693394433	0.1578875610534238	0.9162773301047604	4.683581558962891	6.3336211752719	25.9887223989865	0.0	0.010848973744423514	-0.012088425565984849	0.012434556336425429	0.02321806921186196	0.01223634369595316	-1.0936170310362143e-15
